Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto,Frecuencia_Compra,Rentabilidad
2884,2023-05-01 03:00:00,Teclado,Computación,8443,2,16886,Transferencia Bancaria,Salta,Argentina,11,271.81460805802845,9,12,5,VIP,4,Baja,6482.5853919419715
2885,2023-05-01 04:00:00,Mouse,Accesorios,20071,8,160568,Tarjeta de Crédito,Tucumán,Argentina,23,1232.072007139526,12,16,1,VIP,5,Alta,62995.12799286047
2886,2023-05-01 05:00:00,Monitor,Accesorios,11349,4,45396,Transferencia Bancaria,Tucumán,Argentina,29,386.21096352288475,3,4,2,Recurrente,4,Media,17772.189036477117
2887,2023-05-01 06:00:00,Mouse,Accesorios,20845,3,62535,Tarjeta de Crédito,Mendoza,Argentina,21,1259.9934877728233,7,9,4,Recurrente,3,Media,23754.006512227177
2888,2023-05-01 07:00:00,Impresora,Accesorios,20126,1,20126,PayPal,Mendoza,Argentina,13,941.3138358340399,10,8,4,VIP,4,Baja,7109.086164165959
2889,2023-05-01 08:00:00,Monitor,Electrónica,16984,6,101904,Transferencia Bancaria,Tucumán,Argentina,9,1277.96416939769,4,7,4,VIP,2,Alta,39483.63583060232
2890,2023-05-01 09:00:00,Teclado,Electrónica,22049,7,154343,Tarjeta de Crédito,Córdoba,Argentina,29,1521.070876490428,3,2,3,VIP,3,Alta,60216.12912350957
2891,2023-05-01 10:00:00,Impresora,Computación,11547,5,57735,Efectivo,La Plata,Argentina,0,457.48413621436686,7,8,1,VIP,4,Media,22636.515863785633
2892,2023-05-01 11:00:00,Teclado,Accesorios,12487,9,112383,Efectivo,Rosario,Argentina,30,482.63832085908257,6,5,2,Nuevo,1,Alta,44470.56167914091
2893,2023-05-01 12:00:00,Smartphone,Electrónica,4009,4,16036,Efectivo,Tucumán,Argentina,7,159.9924519501954,13,15,5,Recurrente,5,Media,6254.407548049804
2894,2023-05-01 13:00:00,Laptop,Electrónica,12288,7,86016,Transferencia Bancaria,Mendoza,Argentina,20,943.9475718530721,13,12,5,VIP,3,Alta,33462.45242814693
2895,2023-05-01 14:00:00,Teclado,Computación,14598,7,102186,Tarjeta de Crédito,La Plata,Argentina,0,601.987323658313,9,10,3,Recurrente,4,Alta,40272.412676341686
2896,2023-05-01 15:00:00,Teclado,Computación,26204,1,26204,Tarjeta de Crédito,La Plata,Argentina,26,1285.2188476612187,7,9,3,VIP,3,Baja,9196.381152338781
2897,2023-05-01 16:00:00,Smartphone,Computación,10933,1,10933,Tarjeta de Crédito,Mendoza,Argentina,6,783.0418835687752,8,8,2,Nuevo,5,Baja,3590.1581164312247
2898,2023-05-01 17:00:00,Tablet,Electrónica,20254,1,20254,Transferencia Bancaria,Neuquén,Argentina,3,956.9658391634499,7,10,2,Recurrente,4,Baja,7144.63416083655
2899,2023-05-01 18:00:00,Smartphone,Electrónica,5168,8,41344,Tarjeta de Crédito,La Plata,Argentina,19,270.09698390154415,3,7,3,Nuevo,3,Alta,16267.503016098459
2900,2023-05-01 19:00:00,Impresora,Computación,16685,9,150165,PayPal,Neuquén,Argentina,28,1032.249865681915,5,6,2,Recurrente,4,Alta,59033.750134318085
2901,2023-05-01 20:00:00,Smartphone,Accesorios,15167,7,106169,Transferencia Bancaria,La Plata,Argentina,8,624.1039348182202,13,13,1,Nuevo,5,Alta,41843.49606518179
2902,2023-05-01 21:00:00,Smartphone,Computación,22160,1,22160,PayPal,Mendoza,Argentina,27,1492.8929514217666,14,17,3,VIP,2,Baja,7371.107048578233
2903,2023-05-01 22:00:00,Laptop,Computación,28681,9,258129,PayPal,Buenos Aires,Argentina,7,1596.7311954646182,5,6,4,VIP,3,Alta,101654.86880453539
2904,2023-05-01 23:00:00,Smartphone,Computación,8914,7,62398,Efectivo,Tucumán,Argentina,13,283.07108464515886,5,9,2,Nuevo,2,Alta,24676.128915354846
2905,2023-05-02 00:00:00,Mouse,Computación,23175,8,185400,Transferencia Bancaria,Córdoba,Argentina,10,892.8829948060018,13,12,1,VIP,4,Alta,73267.117005194
2906,2023-05-02 01:00:00,Teclado,Electrónica,12712,3,38136,Tarjeta de Crédito,Neuquén,Argentina,5,564.2070217373775,11,13,5,Nuevo,4,Media,14690.192978262625
2907,2023-05-02 02:00:00,Mouse,Accesorios,16301,5,81505,PayPal,Rosario,Argentina,25,898.0422524266703,14,17,5,Nuevo,2,Media,31703.95774757333
2908,2023-05-02 03:00:00,Laptop,Computación,24911,2,49822,Transferencia Bancaria,Córdoba,Argentina,20,1438.108050257403,13,15,3,Recurrente,5,Baja,18490.6919497426
2909,2023-05-02 04:00:00,Auriculares,Accesorios,15196,1,15196,Tarjeta de Crédito,Buenos Aires,Argentina,3,384.0518469944233,5,6,1,Nuevo,4,Baja,5694.348153005576
2910,2023-05-02 05:00:00,Tablet,Accesorios,10923,9,98307,Efectivo,Salta,Argentina,27,758.1410086366299,6,7,3,Recurrente,5,Alta,38564.65899136337
2911,2023-05-02 06:00:00,Mouse,Accesorios,24890,6,149340,Transferencia Bancaria,Buenos Aires,Argentina,16,1653.5955716968963,8,6,1,Nuevo,5,Alta,58082.4044283031
2912,2023-05-02 07:00:00,Laptop,Computación,12842,6,77052,Transferencia Bancaria,La Plata,Argentina,8,771.7381758751985,11,9,2,Recurrente,3,Alta,30049.061824124805
2913,2023-05-02 08:00:00,Impresora,Electrónica,4252,9,38268,Transferencia Bancaria,Córdoba,Argentina,6,159.8811532559688,8,7,1,Recurrente,3,Alta,15147.318846744032
2914,2023-05-02 09:00:00,Auriculares,Computación,24657,4,98628,Tarjeta de Crédito,Neuquén,Argentina,7,831.0567875587941,4,6,5,VIP,4,Media,38620.14321244121
2915,2023-05-02 10:00:00,Laptop,Accesorios,21219,1,21219,PayPal,Neuquén,Argentina,29,502.7737608543507,10,11,4,Recurrente,2,Baja,7984.82623914565
2916,2023-05-02 11:00:00,Laptop,Accesorios,15263,1,15263,PayPal,Buenos Aires,Argentina,30,1062.381899895257,3,7,1,Recurrente,3,Baja,5042.818100104743
2917,2023-05-02 12:00:00,Tablet,Electrónica,20322,7,142254,Transferencia Bancaria,Córdoba,Argentina,26,846.0489141030057,9,9,3,Nuevo,3,Alta,56055.551085897
2918,2023-05-02 13:00:00,Teclado,Computación,24006,7,168042,Transferencia Bancaria,Buenos Aires,Argentina,4,1603.4617770871778,4,2,3,Recurrente,3,Alta,65613.33822291282
2919,2023-05-02 14:00:00,Mouse,Accesorios,20922,5,104610,Tarjeta de Crédito,Rosario,Argentina,24,651.4365299543955,11,12,2,VIP,3,Media,41192.56347004561
2920,2023-05-02 15:00:00,Impresora,Electrónica,23432,8,187456,Efectivo,Buenos Aires,Argentina,26,905.974747365919,6,4,3,Nuevo,4,Alta,74076.42525263409
2921,2023-05-02 16:00:00,Monitor,Accesorios,16157,3,48471,Transferencia Bancaria,Córdoba,Argentina,12,738.7801224343142,10,12,1,Recurrente,3,Media,18649.61987756569
2922,2023-05-02 17:00:00,Mouse,Electrónica,18308,7,128156,Transferencia Bancaria,La Plata,Argentina,9,1417.5166939094045,13,16,5,Nuevo,5,Alta,49844.8833060906
2923,2023-05-02 18:00:00,Monitor,Electrónica,4397,3,13191,Efectivo,Córdoba,Argentina,7,105.62296906720728,6,6,5,Nuevo,3,Media,5170.777030932793
2924,2023-05-02 19:00:00,Laptop,Computación,17639,5,88195,Transferencia Bancaria,Mendoza,Argentina,30,723.8095534087203,3,7,4,Nuevo,4,Media,34554.19044659128
2925,2023-05-02 20:00:00,Smartphone,Accesorios,19472,2,38944,PayPal,Córdoba,Argentina,11,543.067252652651,10,13,4,Nuevo,4,Baja,15034.532747347352
2926,2023-05-02 21:00:00,Impresora,Computación,20120,5,100600,Transferencia Bancaria,Rosario,Argentina,14,1340.765588613174,3,3,4,Nuevo,5,Media,38899.234411386824
2927,2023-05-02 22:00:00,Auriculares,Accesorios,12040,3,36120,PayPal,Tucumán,Argentina,11,313.24171432102537,14,14,4,Recurrente,4,Media,14134.758285678974
2928,2023-05-02 23:00:00,Smartphone,Computación,26372,1,26372,Tarjeta de Crédito,Rosario,Argentina,17,2012.6777184925138,4,3,5,Nuevo,4,Baja,8536.122281507487
2929,2023-05-03 00:00:00,Smartphone,Accesorios,19234,2,38468,Tarjeta de Crédito,Rosario,Argentina,25,1032.3596699691716,7,8,1,Nuevo,5,Baja,14354.84033003083
2930,2023-05-03 01:00:00,Mouse,Computación,21443,2,42886,PayPal,Buenos Aires,Argentina,11,1372.7964579470595,11,11,5,VIP,5,Baja,15781.603542052942
2931,2023-05-03 02:00:00,Impresora,Electrónica,16093,9,144837,PayPal,Rosario,Argentina,13,1139.8360500329927,11,11,5,VIP,3,Alta,56794.96394996701
2932,2023-05-03 03:00:00,Teclado,Accesorios,7019,2,14038,Efectivo,Córdoba,Argentina,21,164.4769751545007,9,9,3,Nuevo,3,Baja,5450.7230248455
2933,2023-05-03 04:00:00,Laptop,Accesorios,23250,3,69750,PayPal,Neuquén,Argentina,13,976.976550364157,11,13,1,Recurrente,4,Media,26923.023449635843
2934,2023-05-03 05:00:00,Laptop,Electrónica,22203,3,66609,PayPal,Tucumán,Argentina,30,1139.2365506265774,11,13,5,VIP,3,Media,25504.36344937342
2935,2023-05-03 06:00:00,Laptop,Computación,27802,8,222416,Transferencia Bancaria,Neuquén,Argentina,16,1672.9581018419383,11,14,4,VIP,2,Alta,87293.44189815805
2936,2023-05-03 07:00:00,Laptop,Accesorios,8504,4,34016,Efectivo,Salta,Argentina,10,334.80515403624486,5,3,5,Nuevo,4,Media,13271.594845963757
2937,2023-05-03 08:00:00,Mouse,Accesorios,15657,5,78285,PayPal,La Plata,Argentina,29,619.9421314042561,9,11,5,Recurrente,2,Media,30694.057868595744
2938,2023-05-03 09:00:00,Monitor,Computación,27498,4,109992,PayPal,Salta,Argentina,5,1492.384385341739,13,13,1,Recurrente,4,Media,42504.41561465826
2939,2023-05-03 10:00:00,Laptop,Electrónica,6742,8,53936,PayPal,Rosario,Argentina,0,526.5010987002116,4,5,3,VIP,3,Alta,21047.898901299788
2940,2023-05-03 11:00:00,Monitor,Computación,28647,4,114588,Transferencia Bancaria,Neuquén,Argentina,4,887.217657540966,7,9,2,VIP,1,Media,44947.98234245903
2941,2023-05-03 12:00:00,Monitor,Computación,26921,1,26921,Transferencia Bancaria,Córdoba,Argentina,27,1067.7953429747806,12,10,3,VIP,2,Baja,9700.60465702522
2942,2023-05-03 13:00:00,Teclado,Computación,12561,7,87927,Transferencia Bancaria,Buenos Aires,Argentina,28,680.850496219856,3,3,4,VIP,2,Alta,34489.949503780146
2943,2023-05-03 14:00:00,Laptop,Accesorios,18362,6,110172,Tarjeta de Crédito,Buenos Aires,Argentina,20,489.7385050771409,7,10,3,VIP,2,Alta,43579.06149492286
2944,2023-05-03 15:00:00,Tablet,Electrónica,16460,9,148140,Transferencia Bancaria,La Plata,Argentina,1,442.66872766569844,12,12,2,Nuevo,3,Alta,58813.331272334304
2945,2023-05-03 16:00:00,Auriculares,Electrónica,21119,1,21119,PayPal,La Plata,Argentina,14,1674.9379417838254,13,14,4,Nuevo,2,Baja,6772.662058216175
2946,2023-05-03 17:00:00,Smartphone,Computación,14055,6,84330,Transferencia Bancaria,Córdoba,Argentina,6,964.5415830517388,6,6,5,Nuevo,3,Alta,32767.458416948262
2947,2023-05-03 18:00:00,Monitor,Accesorios,16343,6,98058,Transferencia Bancaria,La Plata,Argentina,0,871.8342180693465,10,9,4,VIP,4,Alta,38351.36578193066
2948,2023-05-03 19:00:00,Impresora,Computación,28343,2,56686,Efectivo,Neuquén,Argentina,14,1497.621760506813,3,3,3,Nuevo,4,Baja,21176.77823949319
2949,2023-05-03 20:00:00,Impresora,Accesorios,8834,3,26502,PayPal,Neuquén,Argentina,2,530.1450273270892,8,6,3,VIP,4,Media,10070.654972672912
2950,2023-05-03 21:00:00,Auriculares,Accesorios,23191,8,185528,Transferencia Bancaria,La Plata,Argentina,21,1537.671155974161,6,5,3,Recurrente,4,Alta,72673.52884402583
2951,2023-05-03 22:00:00,Impresora,Accesorios,17734,7,124138,Tarjeta de Crédito,Buenos Aires,Argentina,20,1157.8822821877097,13,15,3,Recurrente,3,Alta,48497.317717812286
2952,2023-05-03 23:00:00,Tablet,Accesorios,7784,1,7784,Efectivo,Córdoba,Argentina,19,206.43482950690367,5,3,3,Nuevo,4,Baja,2907.165170493097
2953,2023-05-04 00:00:00,Impresora,Electrónica,19810,5,99050,Transferencia Bancaria,Tucumán,Argentina,6,1327.7555352298302,13,14,4,Recurrente,4,Media,38292.24446477017
2954,2023-05-04 01:00:00,Smartphone,Accesorios,14759,6,88554,Efectivo,La Plata,Argentina,12,847.2820045350106,9,9,5,Recurrente,4,Alta,34574.31799546499
2955,2023-05-04 02:00:00,Smartphone,Accesorios,8085,2,16170,Efectivo,Córdoba,Argentina,23,180.8078893585254,8,7,4,Recurrente,3,Baja,6287.192110641475
2956,2023-05-04 03:00:00,Monitor,Computación,5906,2,11812,Tarjeta de Crédito,Rosario,Argentina,28,425.34814901551795,11,14,3,Nuevo,4,Baja,4299.451850984482
2957,2023-05-04 04:00:00,Laptop,Computación,8930,3,26790,Tarjeta de Crédito,Buenos Aires,Argentina,2,524.3088815026965,14,17,2,Recurrente,3,Media,10191.691118497303
2958,2023-05-04 05:00:00,Teclado,Electrónica,3149,6,18894,Tarjeta de Crédito,Tucumán,Argentina,11,188.6912787957833,8,10,2,Nuevo,4,Alta,7368.908721204217
2959,2023-05-04 06:00:00,Tablet,Computación,25314,9,227826,PayPal,Neuquén,Argentina,29,1530.8460801491756,9,10,3,VIP,4,Alta,89599.55391985082
2960,2023-05-04 07:00:00,Monitor,Accesorios,11740,7,82180,Efectivo,Buenos Aires,Argentina,24,699.778108921649,4,2,5,VIP,4,Alta,32172.221891078352
2961,2023-05-04 08:00:00,Tablet,Computación,7347,3,22041,Transferencia Bancaria,Buenos Aires,Argentina,4,295.9509453320682,6,5,3,Nuevo,5,Media,8520.449054667932
2962,2023-05-04 09:00:00,Laptop,Electrónica,12239,3,36717,Tarjeta de Crédito,Neuquén,Argentina,27,865.092640640854,7,11,3,Nuevo,4,Media,13821.707359359145
2963,2023-05-04 10:00:00,Mouse,Computación,27843,9,250587,Tarjeta de Crédito,Mendoza,Argentina,29,689.1190490339949,13,17,5,Recurrente,3,Alta,99545.68095096602
2964,2023-05-04 11:00:00,Impresora,Computación,25852,3,77556,Efectivo,Córdoba,Argentina,10,726.9904902542143,12,14,3,VIP,4,Media,30295.409509745787
2965,2023-05-04 12:00:00,Impresora,Electrónica,5048,6,30288,Efectivo,Neuquén,Argentina,17,131.4687130601431,4,2,2,Recurrente,4,Alta,11983.731286939857
2966,2023-05-04 13:00:00,Teclado,Electrónica,23492,8,187936,Efectivo,Rosario,Argentina,29,1037.0455346128833,7,10,4,VIP,5,Alta,74137.35446538712
2967,2023-05-04 14:00:00,Laptop,Accesorios,10473,6,62838,Transferencia Bancaria,La Plata,Argentina,14,428.91821241106135,5,7,5,Recurrente,1,Alta,24706.28178758894
2968,2023-05-04 15:00:00,Monitor,Computación,12783,8,102264,PayPal,Rosario,Argentina,21,266.3697294582814,6,8,5,Recurrente,3,Alta,40639.230270541724
2969,2023-05-04 16:00:00,Teclado,Accesorios,17442,8,139536,PayPal,Córdoba,Argentina,5,953.0941708820648,13,15,5,VIP,4,Alta,54861.30582911794
2970,2023-05-04 17:00:00,Laptop,Computación,23678,8,189424,Tarjeta de Crédito,Neuquén,Argentina,12,1282.4302165482716,8,12,5,Recurrente,4,Alta,74487.16978345174
2971,2023-05-04 18:00:00,Auriculares,Computación,7147,8,57176,PayPal,Buenos Aires,Argentina,21,297.63362599776576,6,10,1,VIP,4,Alta,22572.766374002236
2972,2023-05-04 19:00:00,Smartphone,Accesorios,15330,7,107310,Transferencia Bancaria,Neuquén,Argentina,29,577.8639561374243,11,10,4,Nuevo,2,Alta,42346.13604386258
2973,2023-05-04 20:00:00,Teclado,Computación,24293,9,218637,PayPal,Mendoza,Argentina,26,692.8734404220104,6,8,4,Recurrente,4,Alta,86761.926559578
2974,2023-05-04 21:00:00,Teclado,Computación,10909,1,10909,Transferencia Bancaria,Córdoba,Argentina,20,414.47974526121277,3,1,2,VIP,3,Baja,3949.1202547387875
2975,2023-05-04 22:00:00,Monitor,Computación,23161,8,185288,Tarjeta de Crédito,Tucumán,Argentina,5,1289.0031126734307,9,8,4,VIP,4,Alta,72826.19688732657
2976,2023-05-04 23:00:00,Tablet,Electrónica,7798,9,70182,Efectivo,Tucumán,Argentina,21,360.99085961007836,11,13,5,Recurrente,4,Alta,27711.809140389923
2977,2023-05-05 00:00:00,Auriculares,Accesorios,8956,7,62692,Transferencia Bancaria,Córdoba,Argentina,21,656.416363254668,14,12,5,VIP,3,Alta,24420.383636745333
2978,2023-05-05 01:00:00,Monitor,Electrónica,20168,4,80672,Efectivo,La Plata,Argentina,13,1574.6510465328745,3,1,2,Recurrente,4,Media,30694.148953467127
2979,2023-05-05 02:00:00,Laptop,Accesorios,23025,3,69075,Tarjeta de Crédito,Rosario,Argentina,1,1349.5838038589532,12,15,1,Recurrente,4,Media,26280.416196141046
2980,2023-05-05 03:00:00,Laptop,Accesorios,3897,9,35073,Transferencia Bancaria,Rosario,Argentina,3,201.68729879815598,5,6,3,Nuevo,2,Alta,13827.512701201846
2981,2023-05-05 04:00:00,Laptop,Computación,21591,9,194319,Transferencia Bancaria,La Plata,Argentina,12,438.0731729709011,10,14,3,Nuevo,4,Alta,77289.5268270291
2982,2023-05-05 05:00:00,Mouse,Accesorios,24184,5,120920,PayPal,Mendoza,Argentina,30,791.5468542337576,7,9,3,Nuevo,2,Media,47576.453145766245
2983,2023-05-05 06:00:00,Laptop,Electrónica,18847,4,75388,Transferencia Bancaria,Buenos Aires,Argentina,21,864.7761436996644,7,6,2,Recurrente,1,Media,29290.42385630034
2984,2023-05-05 07:00:00,Tablet,Electrónica,18646,1,18646,Tarjeta de Crédito,Salta,Argentina,9,515.8922697023162,3,7,4,Recurrente,4,Baja,6942.507730297683
2985,2023-05-05 08:00:00,Auriculares,Electrónica,22386,8,179088,Efectivo,Salta,Argentina,27,1097.2745787130066,5,7,3,VIP,1,Alta,70537.92542128699
2986,2023-05-05 09:00:00,Impresora,Accesorios,12897,3,38691,Transferencia Bancaria,Buenos Aires,Argentina,1,817.3804892404461,11,14,3,Nuevo,3,Media,14659.019510759555
2987,2023-05-05 10:00:00,Smartphone,Electrónica,6283,3,18849,Tarjeta de Crédito,Tucumán,Argentina,30,454.74579543723104,3,5,5,Nuevo,2,Media,7084.854204562769
2988,2023-05-05 11:00:00,Tablet,Accesorios,13824,3,41472,Tarjeta de Crédito,Mendoza,Argentina,3,1029.0266651262878,6,8,1,VIP,4,Media,15559.773334873711
2989,2023-05-05 12:00:00,Tablet,Electrónica,24657,1,24657,Transferencia Bancaria,La Plata,Argentina,17,668.5247779575852,13,11,4,Nuevo,4,Baja,9194.275222042415
2990,2023-05-05 13:00:00,Mouse,Electrónica,20018,6,120108,PayPal,Salta,Argentina,22,574.9667757266981,8,11,5,Nuevo,3,Alta,47468.233224273295
2991,2023-05-05 14:00:00,Impresora,Accesorios,16533,9,148797,Transferencia Bancaria,Córdoba,Argentina,29,1300.7552155836825,13,11,2,Nuevo,2,Alta,58218.04478441632
2992,2023-05-05 15:00:00,Impresora,Electrónica,23704,7,165928,Transferencia Bancaria,Neuquén,Argentina,10,1381.1544785903304,11,13,3,VIP,3,Alta,64990.045521409666
2993,2023-05-05 16:00:00,Smartphone,Computación,8251,3,24753,PayPal,Rosario,Argentina,18,429.4349267548099,3,1,5,Nuevo,5,Media,9471.765073245191
2994,2023-05-05 17:00:00,Smartphone,Accesorios,24041,6,144246,Tarjeta de Crédito,Neuquén,Argentina,9,507.9214350200455,10,10,4,Recurrente,3,Alta,57190.47856497996
2995,2023-05-05 18:00:00,Impresora,Accesorios,18517,7,129619,Transferencia Bancaria,Córdoba,Argentina,24,451.0307756462508,13,17,3,Nuevo,3,Alta,51396.569224353756
2996,2023-05-05 19:00:00,Laptop,Accesorios,12193,8,97544,PayPal,Rosario,Argentina,20,414.31497307746105,4,4,4,Recurrente,5,Alta,38603.28502692254
2997,2023-05-05 20:00:00,Tablet,Computación,23238,2,46476,Efectivo,Córdoba,Argentina,5,728.7799182355318,3,3,4,Nuevo,5,Baja,17861.62008176447
2998,2023-05-05 21:00:00,Monitor,Accesorios,9487,2,18974,Efectivo,La Plata,Argentina,23,493.7631736892719,4,2,5,Recurrente,2,Baja,7095.836826310729
2999,2023-05-05 22:00:00,Smartphone,Electrónica,8387,3,25161,PayPal,La Plata,Argentina,0,313.084872180186,13,16,4,Nuevo,3,Media,9751.315127819815
3000,2023-05-05 23:00:00,Mouse,Electrónica,19617,9,176553,Tarjeta de Crédito,Mendoza,Argentina,21,1405.5508749009641,5,7,3,Recurrente,4,Alta,69215.64912509904
3001,2023-05-06 00:00:00,Mouse,Electrónica,15388,9,138492,PayPal,Córdoba,Argentina,22,730.172123099057,6,4,1,Recurrente,3,Alta,54666.627876900944
3002,2023-05-06 01:00:00,Smartphone,Accesorios,22547,4,90188,Tarjeta de Crédito,Córdoba,Argentina,16,803.1965352286611,14,14,3,Nuevo,3,Media,35272.00346477134
3003,2023-05-06 02:00:00,Impresora,Electrónica,23903,3,71709,Efectivo,Mendoza,Argentina,18,585.6337143255756,12,14,4,VIP,4,Media,28097.96628567442
3004,2023-05-06 03:00:00,Auriculares,Accesorios,17317,6,103902,Transferencia Bancaria,Mendoza,Argentina,16,466.8806494949969,10,12,3,Nuevo,3,Alta,41093.919350505006
3005,2023-05-06 04:00:00,Monitor,Electrónica,11476,9,103284,PayPal,Neuquén,Argentina,16,296.78712739510513,3,7,5,VIP,4,Alta,41016.8128726049
3006,2023-05-06 05:00:00,Monitor,Computación,16131,1,16131,Efectivo,La Plata,Argentina,3,547.5140111172058,9,13,3,VIP,1,Baja,5904.885988882794
3007,2023-05-06 06:00:00,Smartphone,Computación,13251,1,13251,Transferencia Bancaria,Neuquén,Argentina,27,514.8661917010687,6,8,2,VIP,2,Baja,4785.533808298932
3008,2023-05-06 07:00:00,Laptop,Computación,16165,5,80825,Efectivo,La Plata,Argentina,0,927.742114225316,9,12,3,VIP,3,Media,31402.257885774685
3009,2023-05-06 08:00:00,Auriculares,Computación,16952,2,33904,PayPal,Neuquén,Argentina,28,1225.4038538699042,7,7,4,VIP,3,Baja,12336.196146130098
3010,2023-05-06 09:00:00,Monitor,Accesorios,16787,3,50361,PayPal,Tucumán,Argentina,14,1015.6649379701491,5,5,2,VIP,2,Media,19128.735062029853
3011,2023-05-06 10:00:00,Smartphone,Electrónica,7014,5,35070,Transferencia Bancaria,Córdoba,Argentina,17,521.7286846684752,14,13,5,Nuevo,5,Media,13506.271315331525
3012,2023-05-06 11:00:00,Mouse,Computación,14910,8,119280,PayPal,Neuquén,Argentina,19,985.0201522838697,9,9,2,Recurrente,4,Alta,46726.97984771613
3013,2023-05-06 12:00:00,Monitor,Accesorios,12761,2,25522,Efectivo,Neuquén,Argentina,16,404.52603741118213,13,14,3,Recurrente,3,Baja,9804.273962588819
3014,2023-05-06 13:00:00,Teclado,Computación,13461,4,53844,Transferencia Bancaria,La Plata,Argentina,23,709.1334427475384,4,8,5,Nuevo,5,Media,20828.466557252465
3015,2023-05-06 14:00:00,Auriculares,Computación,11563,3,34689,Transferencia Bancaria,Salta,Argentina,28,391.4834667563859,9,8,2,Nuevo,3,Media,13484.116533243616
3016,2023-05-06 15:00:00,Auriculares,Accesorios,19503,6,117018,Efectivo,La Plata,Argentina,20,1231.8862510478768,6,9,2,Nuevo,3,Alta,45575.31374895212
3017,2023-05-06 16:00:00,Teclado,Accesorios,4818,8,38544,Tarjeta de Crédito,Córdoba,Argentina,23,328.31678108042735,10,11,4,VIP,3,Alta,15089.283218919574
3018,2023-05-06 17:00:00,Tablet,Electrónica,20076,8,160608,Transferencia Bancaria,Mendoza,Argentina,7,556.1164344004565,13,16,3,VIP,4,Alta,63687.08356559954
3019,2023-05-06 18:00:00,Mouse,Electrónica,10177,8,81416,Tarjeta de Crédito,Córdoba,Argentina,27,547.5251596103375,13,14,1,Recurrente,2,Alta,32018.874840389664
