Campo_ID,Provincia,Cultivo,Superficie_Cultivada_ha,Rendimiento_ton_ha,Fecha_Siembra,Fecha_Cosecha,Uso_Fertilizantes,Tipo_Suelo,Nivel_Humedad,Precipitaciones_mm,Temperatura_Media,Plagas_Detectadas,Costo_Producción,Ganancia_Estimada,Exportación
2929,La Pampa,Cebada,114,9.29,2023-05-03 00:00:00,2023-10-01 00:00:00,Sí,Arcilloso,39.2,23,24.2,Sí,64509,344563,Sí
2930,Santa Fe,Trigo,362,9.71,2023-05-03 01:00:00,2023-10-01 01:00:00,No,Arcilloso,38.0,250,8.1,No,9312,322104,Sí
2931,Entre Ríos,Girasol,96,7.59,2023-05-03 02:00:00,2023-10-01 02:00:00,Sí,Arcilloso,26.8,97,33.2,No,192001,311549,No
2932,Córdoba,Girasol,324,8.64,2023-05-03 03:00:00,2023-10-01 03:00:00,No,Arcilloso,39.3,213,10.3,No,94599,267771,Sí
2933,La Pampa,Soja,23,1.74,2023-05-03 04:00:00,2023-10-01 04:00:00,No,Arcilloso,19.0,294,19.1,No,49561,432121,No
2934,Mendoza,Girasol,368,4.46,2023-05-03 05:00:00,2023-10-01 05:00:00,No,Arcilloso,23.3,224,19.0,Sí,141800,225911,No
2935,Córdoba,Cebada,442,3.98,2023-05-03 06:00:00,2023-10-01 06:00:00,Sí,Arcilloso,14.0,182,23.8,Sí,29610,494534,Sí
2936,Córdoba,Maíz,295,6.08,2023-05-03 07:00:00,2023-10-01 07:00:00,No,Arcilloso,36.4,197,24.9,No,134130,254482,Sí
2937,Santa Fe,Cebada,256,2.65,2023-05-03 08:00:00,2023-10-01 08:00:00,Sí,Arcilloso,11.3,107,12.0,No,166105,87914,Sí
2938,Córdoba,Soja,375,6.07,2023-05-03 09:00:00,2023-10-01 09:00:00,No,Arenoso,26.4,208,15.6,Sí,85760,273276,No
2939,Entre Ríos,Maíz,250,6.89,2023-05-03 10:00:00,2023-10-01 10:00:00,No,Arcilloso,33.0,90,9.3,No,186922,199167,Sí
2940,Entre Ríos,Girasol,363,2.19,2023-05-03 11:00:00,2023-10-01 11:00:00,No,Arenoso,25.8,174,8.8,Sí,174505,108808,No
2941,Córdoba,Trigo,18,2.19,2023-05-03 12:00:00,2023-10-01 12:00:00,Sí,Arcilloso,7.8,141,29.8,No,136027,41756,No
2942,Buenos Aires,Girasol,472,1.32,2023-05-03 13:00:00,2023-10-01 13:00:00,No,Arcilloso,26.4,130,27.5,Sí,123278,40156,No
2943,Santa Fe,Cebada,33,7.85,2023-05-03 14:00:00,2023-10-01 14:00:00,No,Arcilloso,31.8,126,18.3,No,85780,313282,No
2944,Córdoba,Cebada,121,3.98,2023-05-03 15:00:00,2023-10-01 15:00:00,Sí,Arenoso,11.6,248,7.9,No,134211,425925,Sí
2945,Córdoba,Soja,306,3.03,2023-05-03 16:00:00,2023-10-01 16:00:00,No,Arenoso,30.8,263,18.5,No,64892,262561,Sí
2946,Buenos Aires,Trigo,453,8.0,2023-05-03 17:00:00,2023-10-01 17:00:00,No,Arcilloso,35.8,216,13.8,Sí,103301,100919,No
2947,Buenos Aires,Trigo,226,2.29,2023-05-03 18:00:00,2023-10-01 18:00:00,No,Arcilloso,39.5,14,28.3,No,115860,388976,No
2948,Mendoza,Maíz,237,4.84,2023-05-03 19:00:00,2023-10-01 19:00:00,Sí,Arenoso,19.4,172,7.9,No,17281,321504,No
2949,Santa Fe,Maíz,41,7.7,2023-05-03 20:00:00,2023-10-01 20:00:00,No,Arcilloso,5.9,228,18.5,Sí,19220,456327,Sí
2950,Buenos Aires,Cebada,440,6.16,2023-05-03 21:00:00,2023-10-01 21:00:00,Sí,Arcilloso,19.7,172,22.7,No,10167,25336,Sí
2951,Córdoba,Soja,286,5.99,2023-05-03 22:00:00,2023-10-01 22:00:00,Sí,Arenoso,28.1,258,34.6,Sí,119795,91801,Sí
2952,Buenos Aires,Cebada,179,2.42,2023-05-03 23:00:00,2023-10-01 23:00:00,Sí,Arenoso,36.2,8,7.7,No,86036,130232,Sí
2953,La Pampa,Algodón,240,2.63,2023-05-04 00:00:00,2023-10-02 00:00:00,No,Arenoso,37.8,259,8.4,No,192094,452411,Sí
2954,Mendoza,Trigo,79,6.24,2023-05-04 01:00:00,2023-10-02 01:00:00,No,Arcilloso,36.8,112,34.6,Sí,14564,195065,No
2955,Mendoza,Trigo,120,1.21,2023-05-04 02:00:00,2023-10-02 02:00:00,Sí,Arenoso,28.0,206,17.2,No,41384,89452,Sí
2956,Entre Ríos,Cebada,98,8.82,2023-05-04 03:00:00,2023-10-02 03:00:00,Sí,Arcilloso,28.9,177,27.3,Sí,23966,413591,Sí
2957,Santa Fe,Trigo,11,4.15,2023-05-04 04:00:00,2023-10-02 04:00:00,Sí,Franco,5.1,223,28.5,Sí,34250,201139,Sí
2958,Mendoza,Maíz,424,4.75,2023-05-04 05:00:00,2023-10-02 05:00:00,No,Franco,17.7,133,14.4,Sí,24103,218781,Sí
2959,Santa Fe,Trigo,65,3.33,2023-05-04 06:00:00,2023-10-02 06:00:00,No,Arcilloso,36.7,4,11.4,Sí,124691,15660,Sí
2960,La Pampa,Maíz,167,8.89,2023-05-04 07:00:00,2023-10-02 07:00:00,No,Arcilloso,29.1,184,13.3,Sí,117763,317078,Sí
2961,Entre Ríos,Girasol,456,6.78,2023-05-04 08:00:00,2023-10-02 08:00:00,Sí,Arenoso,21.4,82,27.9,Sí,94399,345576,No
2962,Córdoba,Soja,280,5.05,2023-05-04 09:00:00,2023-10-02 09:00:00,Sí,Arcilloso,8.6,221,30.2,No,22603,133817,No
2963,La Pampa,Soja,283,6.27,2023-05-04 10:00:00,2023-10-02 10:00:00,Sí,Arcilloso,13.6,203,26.0,No,179624,17415,Sí
2964,Santa Fe,Trigo,41,4.42,2023-05-04 11:00:00,2023-10-02 11:00:00,No,Arenoso,24.4,68,18.2,Sí,124839,358379,No
2965,Santa Fe,Soja,279,5.19,2023-05-04 12:00:00,2023-10-02 12:00:00,No,Arcilloso,36.4,166,12.9,Sí,105860,111321,No
2966,Santa Fe,Algodón,199,4.22,2023-05-04 13:00:00,2023-10-02 13:00:00,No,Franco,8.4,11,17.8,Sí,130204,20798,Sí
2967,Córdoba,Girasol,219,4.7,2023-05-04 14:00:00,2023-10-02 14:00:00,Sí,Arcilloso,10.4,196,32.4,No,22666,128433,Sí
2968,Entre Ríos,Trigo,492,3.83,2023-05-04 15:00:00,2023-10-02 15:00:00,No,Arenoso,27.9,53,30.9,No,152316,421511,Sí
2969,Entre Ríos,Maíz,317,1.7,2023-05-04 16:00:00,2023-10-02 16:00:00,No,Arcilloso,15.3,224,14.7,Sí,69706,146637,No
2970,Santa Fe,Girasol,31,1.34,2023-05-04 17:00:00,2023-10-02 17:00:00,Sí,Arcilloso,10.9,164,14.8,Sí,173228,310175,Sí
2971,La Pampa,Algodón,23,2.57,2023-05-04 18:00:00,2023-10-02 18:00:00,No,Arcilloso,11.2,176,28.4,Sí,127658,135687,No
2972,Entre Ríos,Girasol,495,3.26,2023-05-04 19:00:00,2023-10-02 19:00:00,No,Franco,22.2,0,17.8,Sí,38312,402265,Sí
2973,Córdoba,Soja,215,9.01,2023-05-04 20:00:00,2023-10-02 20:00:00,No,Arenoso,25.4,174,22.2,No,102461,472876,No
2974,La Pampa,Algodón,43,6.5,2023-05-04 21:00:00,2023-10-02 21:00:00,No,Franco,36.7,164,17.7,Sí,180874,100873,Sí
2975,Córdoba,Maíz,351,9.62,2023-05-04 22:00:00,2023-10-02 22:00:00,Sí,Franco,23.5,136,12.3,No,163353,292744,No
2976,Santa Fe,Cebada,473,4.06,2023-05-04 23:00:00,2023-10-02 23:00:00,Sí,Arenoso,29.2,273,10.7,No,114186,345886,Sí
2977,Entre Ríos,Girasol,65,4.62,2023-05-05 00:00:00,2023-10-03 00:00:00,Sí,Arenoso,11.3,171,9.2,Sí,184804,479211,Sí
2978,Córdoba,Soja,249,7.48,2023-05-05 01:00:00,2023-10-03 01:00:00,Sí,Franco,30.0,230,5.3,Sí,119532,350274,Sí
2979,Buenos Aires,Girasol,446,6.2,2023-05-05 02:00:00,2023-10-03 02:00:00,No,Franco,27.7,230,13.4,Sí,38412,227911,Sí
2980,La Pampa,Maíz,442,5.75,2023-05-05 03:00:00,2023-10-03 03:00:00,Sí,Arcilloso,12.6,114,10.1,Sí,141395,96487,Sí
2981,Buenos Aires,Maíz,72,6.18,2023-05-05 04:00:00,2023-10-03 04:00:00,Sí,Arenoso,28.4,197,12.7,No,159289,437689,Sí
2982,Buenos Aires,Trigo,409,6.26,2023-05-05 05:00:00,2023-10-03 05:00:00,Sí,Franco,12.4,2,7.3,No,179074,231075,No
2983,Santa Fe,Cebada,89,7.89,2023-05-05 06:00:00,2023-10-03 06:00:00,Sí,Arcilloso,25.8,111,15.2,No,196733,176574,No
2984,Santa Fe,Cebada,49,7.01,2023-05-05 07:00:00,2023-10-03 07:00:00,No,Franco,28.4,145,20.6,Sí,61828,185935,No
2985,Buenos Aires,Soja,303,9.62,2023-05-05 08:00:00,2023-10-03 08:00:00,Sí,Franco,29.3,275,33.3,No,7232,316804,Sí
2986,Córdoba,Cebada,411,9.53,2023-05-05 09:00:00,2023-10-03 09:00:00,No,Arenoso,36.8,35,15.4,Sí,145856,86124,No
2987,Santa Fe,Maíz,288,4.8,2023-05-05 10:00:00,2023-10-03 10:00:00,No,Franco,38.2,207,5.9,Sí,35058,14097,Sí
2988,La Pampa,Cebada,265,1.32,2023-05-05 11:00:00,2023-10-03 11:00:00,No,Arenoso,33.4,3,15.9,Sí,117725,385661,No
2989,Buenos Aires,Soja,119,1.1,2023-05-05 12:00:00,2023-10-03 12:00:00,Sí,Franco,35.8,119,29.5,No,126656,305967,Sí
2990,La Pampa,Girasol,57,2.11,2023-05-05 13:00:00,2023-10-03 13:00:00,No,Arcilloso,5.7,108,15.2,Sí,196166,371781,No
2991,Entre Ríos,Cebada,241,1.67,2023-05-05 14:00:00,2023-10-03 14:00:00,Sí,Arenoso,17.7,77,13.8,Sí,31628,99897,No
2992,La Pampa,Cebada,91,4.36,2023-05-05 15:00:00,2023-10-03 15:00:00,Sí,Arenoso,6.4,16,32.6,Sí,54557,48557,No
2993,La Pampa,Maíz,183,1.48,2023-05-05 16:00:00,2023-10-03 16:00:00,No,Arcilloso,12.9,226,13.9,No,7944,308248,Sí
2994,Buenos Aires,Maíz,122,6.62,2023-05-05 17:00:00,2023-10-03 17:00:00,No,Arenoso,18.4,184,34.1,No,160822,282658,Sí
2995,Mendoza,Girasol,287,2.71,2023-05-05 18:00:00,2023-10-03 18:00:00,No,Arcilloso,35.4,226,30.0,Sí,83979,403861,Sí
2996,Entre Ríos,Algodón,390,5.63,2023-05-05 19:00:00,2023-10-03 19:00:00,No,Arenoso,22.9,48,25.5,No,27421,91863,No
2997,Santa Fe,Algodón,319,1.93,2023-05-05 20:00:00,2023-10-03 20:00:00,No,Arenoso,27.7,108,22.9,No,140767,233585,Sí
2998,La Pampa,Trigo,49,8.45,2023-05-05 21:00:00,2023-10-03 21:00:00,No,Arenoso,17.7,180,11.7,No,144039,284873,Sí
2999,Buenos Aires,Cebada,39,8.02,2023-05-05 22:00:00,2023-10-03 22:00:00,Sí,Arenoso,26.1,9,26.9,Sí,46069,406032,Sí
3000,Mendoza,Maíz,264,4.48,2023-05-05 23:00:00,2023-10-03 23:00:00,Sí,Franco,33.5,122,15.4,No,61897,226460,No
3001,Buenos Aires,Trigo,249,9.2,2023-05-06 00:00:00,2023-10-04 00:00:00,No,Franco,15.5,75,19.6,Sí,159211,193045,Sí
3002,Santa Fe,Cebada,192,2.67,2023-05-06 01:00:00,2023-10-04 01:00:00,Sí,Franco,37.6,122,8.1,No,51532,420780,Sí
3003,Buenos Aires,Cebada,193,8.33,2023-05-06 02:00:00,2023-10-04 02:00:00,Sí,Arenoso,12.5,136,13.9,No,175822,341969,No
3004,Córdoba,Trigo,51,5.91,2023-05-06 03:00:00,2023-10-04 03:00:00,Sí,Franco,37.2,89,20.9,No,156779,247050,No
3005,Entre Ríos,Maíz,435,3.97,2023-05-06 04:00:00,2023-10-04 04:00:00,Sí,Arenoso,6.0,148,19.0,Sí,9839,201561,No
3006,Córdoba,Girasol,455,1.76,2023-05-06 05:00:00,2023-10-04 05:00:00,Sí,Arenoso,24.0,0,15.3,Sí,169586,189486,No
3007,La Pampa,Algodón,475,2.54,2023-05-06 06:00:00,2023-10-04 06:00:00,No,Arcilloso,39.5,210,19.2,No,152207,66903,Sí
3008,Buenos Aires,Cebada,136,8.77,2023-05-06 07:00:00,2023-10-04 07:00:00,No,Arcilloso,26.3,5,27.3,Sí,90539,161976,Sí
3009,Buenos Aires,Soja,446,6.46,2023-05-06 08:00:00,2023-10-04 08:00:00,Sí,Arcilloso,24.4,145,18.8,No,60786,73871,Sí
3010,La Pampa,Soja,91,3.13,2023-05-06 09:00:00,2023-10-04 09:00:00,Sí,Arenoso,28.9,100,20.2,No,14483,93750,No
3011,La Pampa,Soja,242,5.46,2023-05-06 10:00:00,2023-10-04 10:00:00,No,Arcilloso,15.1,199,26.0,No,97673,346696,No
3012,Entre Ríos,Girasol,318,1.97,2023-05-06 11:00:00,2023-10-04 11:00:00,No,Arcilloso,6.9,231,30.2,No,118518,121228,Sí
3013,Mendoza,Algodón,201,1.89,2023-05-06 12:00:00,2023-10-04 12:00:00,Sí,Arenoso,13.8,106,20.8,Sí,46618,447915,Sí
3014,Buenos Aires,Cebada,10,9.17,2023-05-06 13:00:00,2023-10-04 13:00:00,No,Arenoso,11.2,211,33.4,Sí,14556,225582,Sí
3015,Santa Fe,Maíz,371,5.12,2023-05-06 14:00:00,2023-10-04 14:00:00,No,Franco,37.3,105,15.6,Sí,72888,345884,No
3016,Santa Fe,Maíz,216,4.25,2023-05-06 15:00:00,2023-10-04 15:00:00,Sí,Arenoso,34.8,264,12.6,Sí,152236,98134,No
3017,Santa Fe,Algodón,206,9.54,2023-05-06 16:00:00,2023-10-04 16:00:00,Sí,Franco,16.1,257,25.8,No,176699,439106,Sí
3018,La Pampa,Girasol,292,4.59,2023-05-06 17:00:00,2023-10-04 17:00:00,No,Arenoso,34.3,112,10.3,Sí,123228,342352,No
3019,La Pampa,Algodón,26,4.03,2023-05-06 18:00:00,2023-10-04 18:00:00,Sí,Arcilloso,12.4,131,32.0,Sí,69475,47420,Sí
3020,La Pampa,Cebada,328,3.46,2023-05-06 19:00:00,2023-10-04 19:00:00,Sí,Arenoso,12.0,267,16.6,Sí,45160,256384,No
3021,Santa Fe,Trigo,393,6.09,2023-05-06 20:00:00,2023-10-04 20:00:00,Sí,Franco,31.9,210,25.9,Sí,9905,241403,No
3022,Mendoza,Trigo,178,6.03,2023-05-06 21:00:00,2023-10-04 21:00:00,Sí,Arenoso,16.4,82,22.1,No,68672,112964,Sí
3023,Entre Ríos,Cebada,386,1.15,2023-05-06 22:00:00,2023-10-04 22:00:00,No,Arenoso,7.3,82,6.6,Sí,198295,14536,No
3024,Córdoba,Cebada,195,6.89,2023-05-06 23:00:00,2023-10-04 23:00:00,Sí,Arcilloso,30.2,249,26.3,Sí,186874,216105,Sí
3025,Buenos Aires,Maíz,131,8.09,2023-05-07 00:00:00,2023-10-05 00:00:00,No,Arenoso,39.6,294,28.7,No,41248,386429,No
3026,Córdoba,Girasol,450,6.54,2023-05-07 01:00:00,2023-10-05 01:00:00,Sí,Arcilloso,24.8,236,34.5,No,95411,75679,No
3027,Buenos Aires,Girasol,233,8.83,2023-05-07 02:00:00,2023-10-05 02:00:00,Sí,Franco,14.2,187,17.5,No,166023,479771,No
3028,La Pampa,Algodón,136,3.49,2023-05-07 03:00:00,2023-10-05 03:00:00,Sí,Arenoso,18.1,71,20.1,No,95089,357893,Sí
3029,Santa Fe,Maíz,175,2.73,2023-05-07 04:00:00,2023-10-05 04:00:00,Sí,Franco,27.7,283,31.2,Sí,27770,74993,No
3030,Córdoba,Soja,483,7.28,2023-05-07 05:00:00,2023-10-05 05:00:00,Sí,Arenoso,29.5,253,13.1,No,9765,56517,Sí
3031,La Pampa,Trigo,131,2.7,2023-05-07 06:00:00,2023-10-05 06:00:00,Sí,Arcilloso,36.0,40,10.7,No,189207,48234,No
3032,Buenos Aires,Cebada,331,1.82,2023-05-07 07:00:00,2023-10-05 07:00:00,Sí,Arenoso,36.8,71,9.0,No,84235,471875,Sí
3033,Entre Ríos,Algodón,229,1.87,2023-05-07 08:00:00,2023-10-05 08:00:00,Sí,Arcilloso,35.1,87,34.3,Sí,99557,17896,Sí
3034,Entre Ríos,Trigo,438,7.92,2023-05-07 09:00:00,2023-10-05 09:00:00,No,Franco,27.7,243,13.1,Sí,106587,126729,Sí
3035,Córdoba,Trigo,288,1.26,2023-05-07 10:00:00,2023-10-05 10:00:00,No,Franco,20.7,266,27.7,Sí,53637,471394,Sí
3036,Córdoba,Algodón,157,3.61,2023-05-07 11:00:00,2023-10-05 11:00:00,No,Arcilloso,28.8,238,18.5,Sí,71893,310486,Sí
3037,Córdoba,Girasol,301,2.16,2023-05-07 12:00:00,2023-10-05 12:00:00,No,Arenoso,28.3,86,12.2,Sí,155399,421129,Sí
3038,Córdoba,Maíz,435,7.79,2023-05-07 13:00:00,2023-10-05 13:00:00,No,Arcilloso,12.6,149,32.4,No,174384,274779,Sí
3039,Córdoba,Soja,256,5.53,2023-05-07 14:00:00,2023-10-05 14:00:00,Sí,Arcilloso,22.8,4,18.9,Sí,179888,53373,No
3040,La Pampa,Soja,415,2.85,2023-05-07 15:00:00,2023-10-05 15:00:00,Sí,Arcilloso,12.3,111,22.0,Sí,31471,199079,Sí
3041,Buenos Aires,Algodón,197,7.75,2023-05-07 16:00:00,2023-10-05 16:00:00,Sí,Arcilloso,36.5,158,11.7,Sí,170659,285569,Sí
3042,Buenos Aires,Algodón,20,7.75,2023-05-07 17:00:00,2023-10-05 17:00:00,Sí,Franco,16.3,46,14.7,No,64509,288182,Sí
3043,Mendoza,Maíz,293,5.71,2023-05-07 18:00:00,2023-10-05 18:00:00,No,Arcilloso,33.2,292,27.4,No,30212,387284,No
3044,Santa Fe,Trigo,54,3.48,2023-05-07 19:00:00,2023-10-05 19:00:00,No,Arcilloso,18.2,25,15.3,No,107621,311824,Sí
3045,Entre Ríos,Maíz,133,6.28,2023-05-07 20:00:00,2023-10-05 20:00:00,No,Franco,31.7,214,20.2,No,71929,65750,Sí
3046,Córdoba,Maíz,387,9.4,2023-05-07 21:00:00,2023-10-05 21:00:00,No,Franco,12.7,298,8.4,Sí,107559,28927,No
3047,Entre Ríos,Cebada,256,1.46,2023-05-07 22:00:00,2023-10-05 22:00:00,Sí,Franco,31.7,60,30.5,No,6227,353385,Sí
3048,Buenos Aires,Cebada,415,3.4,2023-05-07 23:00:00,2023-10-05 23:00:00,Sí,Arenoso,11.3,126,27.1,No,97716,14695,Sí
3049,Santa Fe,Trigo,346,3.56,2023-05-08 00:00:00,2023-10-06 00:00:00,Sí,Arenoso,22.2,288,27.8,No,142817,358348,No
3050,Santa Fe,Girasol,456,6.69,2023-05-08 01:00:00,2023-10-06 01:00:00,No,Franco,9.0,243,10.3,Sí,144199,185663,Sí
3051,La Pampa,Soja,168,6.86,2023-05-08 02:00:00,2023-10-06 02:00:00,No,Arcilloso,23.5,63,19.9,Sí,42480,343373,Sí
3052,Córdoba,Cebada,276,2.86,2023-05-08 03:00:00,2023-10-06 03:00:00,Sí,Arcilloso,33.7,176,5.8,Sí,150359,435680,Sí
3053,Mendoza,Trigo,301,2.94,2023-05-08 04:00:00,2023-10-06 04:00:00,Sí,Franco,31.4,92,14.5,No,61431,104083,Sí
3054,Santa Fe,Algodón,87,9.35,2023-05-08 05:00:00,2023-10-06 05:00:00,Sí,Franco,6.8,122,15.4,Sí,101681,437215,No
3055,La Pampa,Maíz,300,7.81,2023-05-08 06:00:00,2023-10-06 06:00:00,No,Arenoso,22.2,14,32.4,Sí,56093,473331,Sí
3056,Córdoba,Cebada,392,9.41,2023-05-08 07:00:00,2023-10-06 07:00:00,No,Franco,34.8,275,34.8,No,59804,234324,No
3057,Buenos Aires,Maíz,160,8.47,2023-05-08 08:00:00,2023-10-06 08:00:00,Sí,Arenoso,27.8,21,23.5,Sí,140905,148308,Sí
3058,Mendoza,Maíz,294,4.62,2023-05-08 09:00:00,2023-10-06 09:00:00,No,Franco,7.1,265,20.5,Sí,12213,189251,No
3059,Córdoba,Cebada,160,2.1,2023-05-08 10:00:00,2023-10-06 10:00:00,Sí,Arcilloso,16.4,182,18.2,No,147392,401786,Sí
3060,La Pampa,Trigo,133,6.67,2023-05-08 11:00:00,2023-10-06 11:00:00,Sí,Franco,24.5,136,5.5,Sí,181900,250173,No
3061,Entre Ríos,Algodón,237,4.17,2023-05-08 12:00:00,2023-10-06 12:00:00,Sí,Arcilloso,11.0,30,29.0,Sí,113005,40864,No
3062,La Pampa,Soja,281,4.83,2023-05-08 13:00:00,2023-10-06 13:00:00,No,Franco,28.9,214,25.2,Sí,84411,69880,Sí
3063,La Pampa,Trigo,368,4.83,2023-05-08 14:00:00,2023-10-06 14:00:00,No,Arenoso,27.2,211,24.5,Sí,104742,82276,Sí
3064,La Pampa,Girasol,349,9.43,2023-05-08 15:00:00,2023-10-06 15:00:00,No,Franco,12.1,226,29.3,No,127784,15808,No
3065,La Pampa,Girasol,226,1.62,2023-05-08 16:00:00,2023-10-06 16:00:00,No,Arcilloso,24.3,184,32.8,No,63798,439490,Sí
3066,Mendoza,Soja,156,2.74,2023-05-08 17:00:00,2023-10-06 17:00:00,No,Arcilloso,33.4,74,16.7,Sí,8202,455984,Sí
3067,Santa Fe,Algodón,227,6.47,2023-05-08 18:00:00,2023-10-06 18:00:00,Sí,Arcilloso,18.1,170,17.8,Sí,151996,204412,Sí
3068,Santa Fe,Girasol,105,8.95,2023-05-08 19:00:00,2023-10-06 19:00:00,Sí,Franco,13.6,231,34.3,No,24473,198374,Sí
3069,Buenos Aires,Maíz,456,9.26,2023-05-08 20:00:00,2023-10-06 20:00:00,No,Arenoso,29.5,73,24.9,Sí,25622,290377,No
3070,Santa Fe,Girasol,59,6.03,2023-05-08 21:00:00,2023-10-06 21:00:00,No,Arenoso,7.5,252,30.5,Sí,63673,415865,Sí
3071,La Pampa,Cebada,478,1.31,2023-05-08 22:00:00,2023-10-06 22:00:00,Sí,Arenoso,34.1,297,11.6,No,181544,393836,Sí
3072,Santa Fe,Maíz,466,4.27,2023-05-08 23:00:00,2023-10-06 23:00:00,No,Arcilloso,38.0,73,14.5,Sí,55715,229814,No
3073,Entre Ríos,Trigo,52,9.27,2023-05-09 00:00:00,2023-10-07 00:00:00,No,Arcilloso,38.8,228,16.7,Sí,124597,32245,Sí
3074,Entre Ríos,Algodón,28,5.5,2023-05-09 01:00:00,2023-10-07 01:00:00,No,Arenoso,20.1,198,14.5,Sí,98296,395272,No
3075,Santa Fe,Soja,122,7.54,2023-05-09 02:00:00,2023-10-07 02:00:00,No,Arenoso,26.8,211,31.5,No,130555,137686,Sí
3076,La Pampa,Cebada,386,3.42,2023-05-09 03:00:00,2023-10-07 03:00:00,Sí,Franco,35.0,83,20.3,Sí,196303,203572,Sí
3077,Mendoza,Cebada,222,1.23,2023-05-09 04:00:00,2023-10-07 04:00:00,No,Franco,12.8,199,33.6,No,10607,178902,No
3078,La Pampa,Soja,27,6.21,2023-05-09 05:00:00,2023-10-07 05:00:00,Sí,Franco,6.0,144,14.6,Sí,178818,139038,No
3079,Santa Fe,Girasol,143,8.51,2023-05-09 06:00:00,2023-10-07 06:00:00,No,Arenoso,18.5,216,6.1,Sí,113144,65740,No
3080,Santa Fe,Soja,300,9.91,2023-05-09 07:00:00,2023-10-07 07:00:00,No,Arenoso,36.0,236,9.1,No,38885,373612,No
3081,Buenos Aires,Soja,23,8.62,2023-05-09 08:00:00,2023-10-07 08:00:00,Sí,Arenoso,22.7,257,11.5,Sí,61320,176665,Sí
3082,La Pampa,Girasol,73,5.99,2023-05-09 09:00:00,2023-10-07 09:00:00,Sí,Arcilloso,23.6,228,24.2,No,111950,455203,Sí
3083,Buenos Aires,Trigo,402,6.48,2023-05-09 10:00:00,2023-10-07 10:00:00,No,Arenoso,29.2,297,10.4,No,78529,59388,Sí
3084,Buenos Aires,Algodón,172,8.42,2023-05-09 11:00:00,2023-10-07 11:00:00,Sí,Franco,25.1,105,16.4,No,45397,476568,Sí
3085,Córdoba,Soja,267,1.18,2023-05-09 12:00:00,2023-10-07 12:00:00,Sí,Franco,6.9,190,28.9,Sí,74175,491989,No
3086,Entre Ríos,Girasol,15,9.56,2023-05-09 13:00:00,2023-10-07 13:00:00,Sí,Arcilloso,24.6,138,8.7,No,37325,114211,Sí
3087,Buenos Aires,Cebada,364,5.78,2023-05-09 14:00:00,2023-10-07 14:00:00,No,Franco,27.7,251,7.4,Sí,177678,15695,Sí
3088,Entre Ríos,Soja,130,9.57,2023-05-09 15:00:00,2023-10-07 15:00:00,No,Franco,27.5,211,21.2,No,28483,435812,Sí
3089,Santa Fe,Algodón,162,7.88,2023-05-09 16:00:00,2023-10-07 16:00:00,No,Arcilloso,30.5,126,25.9,No,36753,382358,Sí
3090,Santa Fe,Soja,338,2.37,2023-05-09 17:00:00,2023-10-07 17:00:00,No,Franco,23.2,248,32.3,No,120838,382325,No
3091,Córdoba,Trigo,187,2.49,2023-05-09 18:00:00,2023-10-07 18:00:00,Sí,Arcilloso,36.5,72,24.9,Sí,150448,471887,No
3092,Córdoba,Trigo,488,4.18,2023-05-09 19:00:00,2023-10-07 19:00:00,No,Franco,21.2,172,33.4,Sí,178970,114751,No
3093,La Pampa,Cebada,400,3.38,2023-05-09 20:00:00,2023-10-07 20:00:00,No,Arcilloso,23.1,156,12.3,No,141071,249841,No
3094,Córdoba,Trigo,72,4.95,2023-05-09 21:00:00,2023-10-07 21:00:00,No,Arcilloso,32.3,161,15.3,No,95525,323646,Sí
3095,Mendoza,Algodón,421,6.44,2023-05-09 22:00:00,2023-10-07 22:00:00,Sí,Arenoso,34.2,94,30.2,No,66034,157647,No
3096,Santa Fe,Cebada,267,4.93,2023-05-09 23:00:00,2023-10-07 23:00:00,Sí,Arcilloso,27.7,235,29.3,Sí,63019,304210,Sí
3097,Santa Fe,Soja,74,1.51,2023-05-10 00:00:00,2023-10-08 00:00:00,No,Franco,9.4,19,24.9,Sí,147513,11296,No
3098,Entre Ríos,Girasol,366,9.78,2023-05-10 01:00:00,2023-10-08 01:00:00,Sí,Arenoso,16.6,71,20.2,Sí,80857,198850,Sí
3099,Córdoba,Trigo,196,4.83,2023-05-10 02:00:00,2023-10-08 02:00:00,Sí,Arenoso,5.7,69,5.5,Sí,6409,269498,Sí
3100,Entre Ríos,Cebada,417,8.66,2023-05-10 03:00:00,2023-10-08 03:00:00,No,Arenoso,15.3,199,13.4,Sí,31285,147921,Sí
3101,Córdoba,Trigo,455,1.67,2023-05-10 04:00:00,2023-10-08 04:00:00,Sí,Arcilloso,25.0,182,9.8,Sí,144596,409209,No
3102,Santa Fe,Trigo,236,8.29,2023-05-10 05:00:00,2023-10-08 05:00:00,Sí,Arcilloso,33.2,24,6.5,No,23727,103309,Sí
3103,Córdoba,Maíz,208,2.56,2023-05-10 06:00:00,2023-10-08 06:00:00,No,Arenoso,25.5,65,28.3,No,102909,94171,Sí
3104,La Pampa,Soja,303,7.11,2023-05-10 07:00:00,2023-10-08 07:00:00,No,Arcilloso,6.4,283,8.9,No,116303,153077,Sí
3105,Córdoba,Trigo,260,6.96,2023-05-10 08:00:00,2023-10-08 08:00:00,Sí,Franco,14.1,275,15.7,No,198006,302323,Sí
3106,Córdoba,Girasol,486,9.19,2023-05-10 09:00:00,2023-10-08 09:00:00,No,Franco,25.2,36,34.3,Sí,133933,119387,No
